gvkey,iid,datadate,tic,conm,prccd
003226,01,07/22/2015,CMCSA,COMCAST CORP,64.5000
003226,01,07/23/2015,CMCSA,COMCAST CORP,62.4700
003226,01,07/24/2015,CMCSA,COMCAST CORP,62.1700
003226,01,07/27/2015,CMCSA,COMCAST CORP,61.1100
003226,01,07/28/2015,CMCSA,COMCAST CORP,62.4100
003226,01,07/29/2015,CMCSA,COMCAST CORP,62.4800
003226,01,07/30/2015,CMCSA,COMCAST CORP,62.3600
003226,01,07/31/2015,CMCSA,COMCAST CORP,62.4100
003226,01,08/03/2015,CMCSA,COMCAST CORP,63.2100
003226,01,08/04/2015,CMCSA,COMCAST CORP,62.7400
003226,01,08/05/2015,CMCSA,COMCAST CORP,59.8100
003226,01,08/06/2015,CMCSA,COMCAST CORP,58.7600
003226,01,08/07/2015,CMCSA,COMCAST CORP,58.8200
003226,01,08/10/2015,CMCSA,COMCAST CORP,59.4500
003226,01,08/11/2015,CMCSA,COMCAST CORP,58.7900
003226,01,08/12/2015,CMCSA,COMCAST CORP,59.4100
003226,01,08/13/2015,CMCSA,COMCAST CORP,59.6400
003226,01,08/14/2015,CMCSA,COMCAST CORP,58.8800
003226,01,08/17/2015,CMCSA,COMCAST CORP,60.4100
003226,01,08/18/2015,CMCSA,COMCAST CORP,59.6900
003226,01,08/19/2015,CMCSA,COMCAST CORP,59.9200
003226,01,08/20/2015,CMCSA,COMCAST CORP,58.3700
003226,01,08/21/2015,CMCSA,COMCAST CORP,56.7800
003226,01,08/24/2015,CMCSA,COMCAST CORP,54.4100
003226,01,08/25/2015,CMCSA,COMCAST CORP,53.8500
003226,01,08/26/2015,CMCSA,COMCAST CORP,55.4000
003226,01,08/27/2015,CMCSA,COMCAST CORP,56.7700
003226,01,08/28/2015,CMCSA,COMCAST CORP,56.7800
003226,01,08/31/2015,CMCSA,COMCAST CORP,56.3300
003226,01,09/01/2015,CMCSA,COMCAST CORP,55.0200
003226,01,09/02/2015,CMCSA,COMCAST CORP,55.8800
003226,01,09/03/2015,CMCSA,COMCAST CORP,56.2100
003226,01,09/04/2015,CMCSA,COMCAST CORP,55.7800
003226,01,09/08/2015,CMCSA,COMCAST CORP,57.1100
003226,01,09/09/2015,CMCSA,COMCAST CORP,56.6700
003226,01,09/10/2015,CMCSA,COMCAST CORP,56.5400
003226,01,09/11/2015,CMCSA,COMCAST CORP,56.4100
003226,01,09/14/2015,CMCSA,COMCAST CORP,56.2500
003226,01,09/15/2015,CMCSA,COMCAST CORP,57.1350
003226,01,09/16/2015,CMCSA,COMCAST CORP,57.7400
003226,01,09/17/2015,CMCSA,COMCAST CORP,58.4600
003226,01,09/18/2015,CMCSA,COMCAST CORP,57.4200
003226,01,09/21/2015,CMCSA,COMCAST CORP,57.8900
